StationCode,PriceUpdatedDate,FuelCode,Price
18163,2020-12-25 10:11:57,E10,119.9
1090,2020-12-25 19:03:00,E10,112.7
18163,2020-12-25 19:08:48,E10,114.9
18163,2020-12-25 20:44:46,E10,119.9
1090,2020-12-25 21:26:02,E10,117.7
1090,2020-12-26 17:43:41,E10,112.7
18163,2020-12-26 19:01:49,E10,114.9
18163,2020-12-26 21:32:56,E10,119.9
1090,2020-12-26 22:57:06,E10,117.7
1090,2020-12-27 18:19:34,E10,112.7
18163,2020-12-27 19:00:56,E10,114.9
18163,2020-12-27 23:27:31,E10,119.9
1090,2020-12-28 07:02:10,E10,117.7
18163,2020-12-28 10:21:49,E10,120.9
17798,2020-12-28 10:22:53,E10,120.9
274,2020-12-28 11:00:49,E10,120.9
17109,2020-12-28 12:12:03,E10,115.9
18163,2020-12-28 12:44:55,E10,115.9
17798,2020-12-28 12:48:29,E10,115.9
274,2020-12-28 14:20:48,E10,119.9
18163,2020-12-28 14:25:27,E10,115.9
274,2020-12-28 16:04:42,E10,116.5
675,2020-12-28 16:16:54,E10,119.9
274,2020-12-28 16:45:06,E10,115.9
1090,2020-12-28 19:00:11,E10,112.7
18163,2020-12-28 19:03:09,E10,110.9
1090,2020-12-28 21:31:31,E10,117.7
18163,2020-12-28 23:47:50,E10,115.9
675,2020-12-29 07:42:30,E10,115.9
1090,2020-12-29 15:43:19,E10,115.5
1090,2020-12-29 19:01:37,E10,110.5
18163,2020-12-29 19:02:50,E10,110.9
17798,2020-12-29 19:43:14,E10,110.9
18163,2020-12-30 00:11:46,E10,115.9
17798,2020-12-30 05:31:32,E10,115.9
1090,2020-12-30 05:46:52,E10,115.5
274,2020-12-30 09:32:39,E10,114.9
17798,2020-12-30 09:48:12,E10,114.9
18163,2020-12-30 10:09:40,E10,114.9
274,2020-12-30 10:28:37,E10,114.4
17798,2020-12-30 10:33:55,E10,113.9
18163,2020-12-30 11:14:40,E10,113.9
675,2020-12-30 13:44:53,E10,114.4
274,2020-12-30 13:52:31,E10,112.9
18163,2020-12-30 14:07:40,E10,113.9
17798,2020-12-30 14:26:20,E10,112.9
18163,2020-12-30 14:54:16,E10,112.9
675,2020-12-30 15:28:31,E10,112.9
18163,2020-12-30 16:31:23,E10,112.7
1090,2020-12-30 17:14:53,E10,110.5
1090,2020-12-30 17:28:33,E10,112.5
1090,2020-12-30 18:34:45,E10,107.5
